id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1159580089753001989,1159580089753001989,1565300412000,2019-08-08,17:40:12,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,We are so thankful for @BayerProperties. Our students and teachers will love all of the supplies!! https://twitter.com/BayerProperties/status/1159568614619582465 …,['bayerproperties'],['https://twitter.com/BayerProperties/status/1159568614619582465'],[],0,0,3,[],[],https://twitter.com/TarrantCity/status/1159580089753001989,False,https://twitter.com/BayerProperties/status/1159568614619582465,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}, {'user_id': '3794647033', 'username': 'BayerProperties'}]",,,,
1157031729372246016,1157031729372246016,1564692835000,2019-08-01,16:53:55,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,Today is the last day of registration!!! We’re registering ALL STUDENTS today until 7:00 pm at TIS.,[],[],[],0,0,0,[],[],https://twitter.com/TarrantCity/status/1157031729372246016,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1155901690459185152,1155901690459185152,1564423413000,2019-07-29,14:03:33,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,"Please come out and join us for our Back to School block party and registration this Thursday, August 1st beginning at 12 noon. pic.twitter.com/PI1MkFifry",[],[],['https://pbs.twimg.com/media/EAqWde-XsAAdnm_.jpg'],0,1,3,[],[],https://twitter.com/TarrantCity/status/1155901690459185152,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1148943023193100290,1148943023193100290,1562764337000,2019-07-10,09:12:17,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,We are now hiring substitute teachers for the 2019-2020 school year. Contact ESS for more information. pic.twitter.com/jAxsMgYnDN,[],[],['https://pbs.twimg.com/media/D_HdlweWkAMGbuB.jpg'],0,0,1,[],[],https://twitter.com/TarrantCity/status/1148943023193100290,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1130840622590570504,1130840622590570504,1558448389000,2019-05-21,10:19:49,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,"Parents, please join us for registration this afternoon at TIS at 3:30 pm. Get a head start on preparing your student for next school year!!! pic.twitter.com/LPDaGtlLqF",[],[],['https://pbs.twimg.com/media/D7GNjYbWkAACbDT.jpg'],0,0,0,[],[],https://twitter.com/TarrantCity/status/1130840622590570504,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1129387945545338882,1129387945545338882,1558102043000,2019-05-17,10:07:23,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,Congratulations Class of 2019!!! We are so proud of you all!! pic.twitter.com/wrTYrNP8hc,[],[],"['https://pbs.twimg.com/media/D6xkWVxXYAA8HSI.jpg', 'https://pbs.twimg.com/media/D6xkWV6W4AEKLjc.jpg', 'https://pbs.twimg.com/media/D6xkWVNX4AElo65.jpg', 'https://pbs.twimg.com/media/D6xkWVEXkAErgw5.jpg']",0,0,1,[],[],https://twitter.com/TarrantCity/status/1129387945545338882,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1128427168541892608,1128427168541892608,1557872976000,2019-05-14,18:29:36,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,District Attorney Danny Carr speaking to our rising 7th graders in our “Pass the Torch” ceremony. “You can be ANYTHING you want to be!” pic.twitter.com/dDCWURDFtP,[],[],['https://pbs.twimg.com/media/D6j6h02WkAI12fo.jpg'],0,0,2,[],[],https://twitter.com/TarrantCity/status/1128427168541892608,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1128355069425065985,1128355069425065985,1557855787000,2019-05-14,13:43:07,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,"Congratulations to our Tarrant-Pinson Valley Chamber of Commerce Scholarship recipients, Gabriel Mendez and La’Montrice Leonard!! pic.twitter.com/eiD3gRcbEY",[],[],"['https://pbs.twimg.com/media/D6i49GbWkAEJ8kI.jpg', 'https://pbs.twimg.com/media/D6i49GOW0AITNfh.jpg', 'https://pbs.twimg.com/media/D6i49FiXoAERtvL.jpg']",0,1,6,[],[],https://twitter.com/TarrantCity/status/1128355069425065985,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1128064943981563904,1128064943981563904,1557786615000,2019-05-13,18:30:15,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,Congratulations Class of 2019! What an amazing Senior Awards Day!! We are so proud of you all! pic.twitter.com/wTX3jMQrur,[],[],"['https://pbs.twimg.com/media/D6exFkPWsAALbxh.jpg', 'https://pbs.twimg.com/media/D6exFktWsAAX6uB.jpg', 'https://pbs.twimg.com/media/D6exFjbXkAAaklz.jpg', 'https://pbs.twimg.com/media/D6exFj3WkAAn1ET.jpg']",0,1,4,[],[],https://twitter.com/TarrantCity/status/1128064943981563904,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1128038140252389381,1128038140252389381,1557780225000,2019-05-13,16:43:45,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,We are so excited about our partnership with Gear Up Jefferson County. Our 7th graders enjoyed the kickoff at the Boutwell today and are looking forward to next year’s  events. @GEARUPJC @TiffanyGDukes2 #GEARUPWORKS,"['gearupjc', 'tiffanygdukes2']",[],[],0,1,4,['#gearupworks'],[],https://twitter.com/TarrantCity/status/1128038140252389381,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}, {'user_id': '1095048812517838848', 'username': 'GEARUPJC'}, {'user_id': '874446122881761280', 'username': 'TiffanyGDukes2'}]",,,,
1128035984786980864,1128035984786980864,1557779711000,2019-05-13,16:35:11,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,Tarrant High Schools’s NJHS recently completes their spring Serve Day at the Community Foodbank of Central Alabama. They donated 391 pounds of canned food items. Wow!!! pic.twitter.com/J1tp17lwJo,[],[],"['https://pbs.twimg.com/media/D6eWv6sXsAAkU6t.jpg', 'https://pbs.twimg.com/media/D6eWv4CW0AElxii.jpg', 'https://pbs.twimg.com/media/D6eWv4PXsAENgck.jpg']",0,1,4,[],[],https://twitter.com/TarrantCity/status/1128035984786980864,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1127702541616254978,1127702541616254978,1557700212000,2019-05-12,18:30:12,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,"Who said learning can’t be fun? TIS 4th graders REALLY enjoyed Camp Math Day with sleeping bags, flashlights, and even s’mores. pic.twitter.com/NyK5mKlNNW",[],[],"['https://pbs.twimg.com/media/D6Zne7zXsAEOp5G.jpg', 'https://pbs.twimg.com/media/D6Zne0mWAAAXrts.jpg', 'https://pbs.twimg.com/media/D6Zne0mXoAAw-QU.jpg', 'https://pbs.twimg.com/media/D6Zne4oW4AEaoop.jpg']",0,2,5,[],[],https://twitter.com/TarrantCity/status/1127702541616254978,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1127622671154450433,1127622671154450433,1557681169000,2019-05-12,13:12:49,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,Special thanks to all of our mothers who came out to Moms and Muffins on Friday at TIS. Happy Mother’s Day!!! pic.twitter.com/tag0PoKO2g,[],[],"['https://pbs.twimg.com/media/D6Ye13eWwAAWBq5.jpg', 'https://pbs.twimg.com/media/D6Ye14vXsAE1fBC.jpg', 'https://pbs.twimg.com/media/D6Ye16UW4AElb7L.jpg']",0,1,5,[],[],https://twitter.com/TarrantCity/status/1127622671154450433,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1126271844070375424,1126271844070375424,1557359107000,2019-05-08,19:45:07,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,Congratulations to our THS Litter Quitters for getting 3rd place in the watershed PSA competition. https://youtu.be/zmF2wcAifkw ,[],['https://youtu.be/zmF2wcAifkw'],[],0,0,2,[],[],https://twitter.com/TarrantCity/status/1126271844070375424,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1126148220697096198,1126148220697096198,1557329633000,2019-05-08,11:33:53,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,It takes a big heart to help shape little minds. A special thanks to all teachers (especially ours) for all that you do (both seen and unseen)!! pic.twitter.com/o1DztzP7op,[],[],['https://pbs.twimg.com/media/D6Dh1nrWkAYTfP0.jpg'],0,0,2,[],[],https://twitter.com/TarrantCity/status/1126148220697096198,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1124455905360322560,1124455905360322560,1556926153000,2019-05-03,19:29:13,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,TES students had a blast learning new things during clubs today. This group learned how to play jacks. pic.twitter.com/9AP6R3UYfg,[],[],['https://pbs.twimg.com/media/D5rer3mW4AAapOd.jpg'],0,0,1,[],[],https://twitter.com/TarrantCity/status/1124455905360322560,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1123987953401856000,1123987953401856000,1556814585000,2019-05-02,12:29:45,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,Mrs. Bonner’s Economics class wowed us with their Shark Tank presentations today. Good job!! pic.twitter.com/viC0vCkefh,[],[],"['https://pbs.twimg.com/media/D5k1FVIW4AICyO5.jpg', 'https://pbs.twimg.com/media/D5k1FUzXsAIiNkK.jpg', 'https://pbs.twimg.com/media/D5k1FTgWsAALkqd.jpg', 'https://pbs.twimg.com/media/D5k1FVbXoAIsFfb.jpg']",0,1,7,[],[],https://twitter.com/TarrantCity/status/1123987953401856000,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
